CUST_NO,VTG,AGETIER,EDUCATION_DESC,GENDER,EOP_BAL_CS,MTH_AVG_BAL_CS,MTH6_AVG_BAL_CS,DELTA_FUNDING_BALANCE,MTH_AVG_BAL_IDR,MTH6_AVG_BAL_IDR,DELTA_FUNDING_BALANCE_TD,AVG_CREDIT_3MTH,SUM_CREDIT_LESS_3MIL,SUM_CREDIT_ZERO,DELTA_CREDIT_MUTATION,DELTA_DEBIT_MUTATION,AVG_DEBIT_3MTH,CUST_SEGMENT_AVG,DELTA_CUST_SEG,L_COLL,BAD_TAG
6768029.4,3 th,21-30 th,UNIVERSITAS,P,65795875.15,56163849.34,61253193.22,136547403.5,157169313.7,161755925.4,68875272.54,16019411.77,0,0,887802.4267,155475514.8,10251576.19,3,0,0,0
6757212.4,3 th,41-50 th,SMA,P,3109547.25,1711607.08,1138055.355,672267.0267,1711607.08,1138055.355,672267.0267,5448672.527,0,0,3971327.473,9888100,5386300,5,0,0,0
6817742,3 th,31-40 th,AKADEMI,P,6163212.75,7641730.94,2124821.278,-3186715.803,7641730.94,2124821.278,-3186715.803,4174848.033,5,2,-4174848.033,-2206569.463,2259869.463,4,0,0,0
6892944,2 th,21-30 th,AKADEMI,P,3146437.43,6783648.04,11978926.87,-3999859.367,6783648.04,11978926.87,-3999859.367,53898522.58,0,0,-29995889.92,-26441704.19,54112248.36,4,-1,0,0
6911239,2 th,31-40 th,UNIVERSITAS,P,33998777.21,36135763.52,39342892.44,-11359430.71,36135763.52,39342892.44,-11359430.71,8887863.02,2,0,-940544.7,-381945.46,11045436.07,4,0,0,0
6917046.8,2 th,31-40 th,UNIVERSITAS,L,40035.97,196471.45,2880862.882,3953323.02,196471.45,2880862.882,3953323.02,13427706.51,0,0,5978059.33,6917798.613,13441665.67,5,0,0,0
6988040,2 th,21-30 th,UNIVERSITAS,L,539258.01,418951.55,454415.3817,1720174.437,418951.55,454415.3817,1720174.437,16113000,0,0,15979722.31,19220409.56,16217000,5,0,0,0
6992741.8,2 th,51-65 th,UNIVERSITAS,P,35338.14,145660.72,671333.6083,868207.5333,145660.72,671333.6083,868207.5333,3043333.333,1,1,9757479.587,7675801,3853170,5,0,0,0
6969082.2,2 th,21-30 th,SMA,L,13510.89,0,90019.25667,-24884.60333,0,90019.25667,-24884.60333,4427944,0,0,245507,1619200,4641500,5,0,0,0
6972849,2 th,21-30 th,UNIVERSITAS,L,39530940.61,41105922.19,35084929.18,-3663177.167,41105922.19,35084929.18,-3663177.167,7750780.38,2,0,-746635.59,-194873.6333,6197053.743,4,0,0,0
7037302.4,2 th,31-40 th,UNIVERSITAS,L,4316101.52,1791981.04,5133056.748,6916602.94,1791981.04,5133056.748,6916602.94,5632174.257,1,0,5293629.343,1229925.387,6914893.333,5,0,0,0
7086361.2,2 th,21-30 th,UNIVERSITAS,L,5077994,672832.7,487626.6417,-645416.36,672832.7,487626.6417,-645416.36,8616666.667,1,0,-5306766.667,-3675275,6942275,5,1,0,0
7065980,2 th,21-30 th,SMA,L,601901,203487.87,212508.0467,4067.15,203487.87,212508.0467,4067.15,3481238.333,0,0,-296671.3333,750013.3333,3286486.667,5,0,0,0
7076491,2 th,21-30 th,SMA,L,2658464.38,420138.57,1610487.085,3278571.117,420138.57,1610487.085,3278571.117,5587611.91,0,0,-453646.42,-1735404.333,5644304.333,5,0,0,0
7140471.8,2 th,21-30 th,SMA,L,5921674.1,1256045.6,778008.9867,398464.3767,1256045.6,778008.9867,398464.3767,5373582.25,0,0,774787.02,3160400.997,4067944.333,5,1,0,0
7137878.8,2 th,21-30 th,UNIVERSITAS,P,1931256.03,2551850.06,2108915.14,,2551850.06,1757429.283,-2882152.703,7997129.23,1,1,-7997129.23,-9205107.4,9205107.4,5,0,0,0
7102767.8,2 th,21-30 th,SMA,L,833753.26,350369.38,220111.3017,293871.01,350369.38,220111.3017,293871.01,3817833.333,0,0,320466.6667,574949.6667,3566150.333,5,0,0,0
7135252.4,2 th,21-30 th,UNIVERSITAS,P,3246743.08,4766417.66,2199545.413,-1408530.837,4766417.66,2199545.413,-1408530.837,8861219.75,0,0,-5344339.75,-5706249.333,8965530.333,5,0,0,0
7164106.6,2 th,21-30 th,SMA,P,1178011.27,435162.88,270227.79,-211989.4033,435162.88,270227.79,-211989.4033,6673400,0,0,-3054000,590385.6667,6356114.333,5,0,0,1
7173312.8,2 th,31-40 th,SMP,P,1258448.93,1850020.07,2530579.413,3550158.477,1850020.07,2530579.413,3550158.477,7855068.543,0,0,40859065.65,38356057.27,7924116.667,5,0,0,0
7187260,2 th,21-30 th,SMA,L,1252713.94,943967.16,2162979.448,-1114094.353,943967.16,2162979.448,-1114094.353,9098926.83,0,0,3755652.87,2470711,9841505,5,0,0,0
7241173.8,2 th,31-40 th,SMA,P,202077,66593.12,96458.35667,-12120.78667,66593.12,96458.35667,-12120.78667,3626666.667,4,0,-2856666.667,-2830000,3577000,5,0,0,0
7337380.6,1 th,21-30 th,SMA,L,7581406.09,7229340.12,4195071.81,-5623774.157,7229340.12,4195071.81,-5623774.157,12130412.5,0,0,-2639668.517,-1305352.187,11608352.19,4,0,0,0
7389547.6,1 th,21-30 th,SMA,L,401384.42,215152.93,1655143.682,2518414.023,215152.93,1655143.682,2518414.023,23003617,0,0,-3874818.03,1741181.073,22888799.67,5,0,0,0
7390626.6,1 th,21-30 th,AKADEMI,P,6441055.68,2012368.85,2097243.515,-229677.3333,2012368.85,2097243.515,-229677.3333,7697337.63,0,0,4013802.51,4606470.177,7703014.823,5,1,0,1
7395955.2,1 th,41-50 th,SMA,L,167927.06,2169866.73,1042373.472,-635883.8933,2169866.73,1042373.472,-635883.8933,52589763.98,0,0,11885236.02,10998343.14,52823901.86,5,0,0,0
7370235.6,1 th,21-30 th,SMA,P,9937153.07,10768361.15,5982363.693,-2282344.18,10768361.15,5982363.693,-2282344.18,12510580.11,0,0,4091580.06,-5592487.467,9962652.467,4,0,0,0
7442358.2,1 th,31-40 th,UNIVERSITAS,P,134072126.9,134479236,62663654.15,-90965597.88,134479236,62663654.15,-90965597.88,30565546.72,1,0,-22535902.8,58052.33667,960376.4433,3,0,0,0
7408951.2,1 th,31-40 th,SMA,L,3386147.63,1776159.6,948586.945,-475648.4233,1776159.6,948586.945,-475648.4233,7606741.32,0,0,-2106534.32,-406266.6667,7342766.667,5,0,0,0
7411307.4,1 th,41-50 th,AKADEMI,L,374802.79,1545064.04,958072.875,201559.8467,1545064.04,958072.875,201559.8467,7131093.193,0,0,4914403.807,4343824.333,7059695.667,5,0,0,0
7453753.6,1 th,31-40 th,UNIVERSITAS,L,80663.97,266842.42,999655.18,571142.55,266842.42,999655.18,571142.55,4866666.667,0,0,-356025.9867,899114.75,5914940,5,0,0,1
7453788,1 th,41-50 th,SMA,P,115830.74,6004637.33,5620319.992,1819653.357,6004637.33,5620319.992,1819653.357,136577904.5,0,0,66676692.44,69192917.38,136911332.6,4,-1,1,0
7518145,1 th,31-40 th,UNIVERSITAS,P,281466.21,862553.3,6482883.858,-79369.63,862553.3,6482883.858,-79369.63,8083561.34,3,0,14418751.36,-3833718.333,8153318.333,5,0,1,0
7531159.6,1 th,21-30 th,UNIVERSITAS,P,444626.82,3570270.8,4843446.295,3270251.24,3570270.8,4843446.295,3270251.24,3143301.24,4,0,5811161.14,-1235629.253,4390237.033,5,0,0,0
7560450,1 th,31-40 th,UNIVERSITAS,L,2183369.07,28791014.76,67208058.18,-58779902.34,28791014.76,67208058.18,-58779902.34,1440713819,0,0,-735451862.6,-734747933.8,1447010242,4,-1,0,0
7579440.2,1 th,31-40 th,SMA,L,270970334.1,314904240.3,169858731.8,-249573502.6,314904240.3,169858731.8,-249573502.6,389472161.9,1,0,-389470729.3,-376386057.4,376403057.4,3,0,0,0
7574376.4,1 th,21-30 th,UNIVERSITAS,P,5538669.57,4381855.17,4881504.237,-796071.3633,4381855.17,4881504.237,-796071.3633,11911861.36,0,0,-6710011.25,-9175913.503,13515932.62,5,1,0,0
7578982,1 th,21-30 th,SMA,L,2419966.93,205836.6,820154.7517,980570.6433,205836.6,820154.7517,980570.6433,3378489.333,0,0,610514.3967,-249394.5133,3235398.333,5,0,0,0
7577022.4,1 th,21-30 th,UNIVERSITAS,L,1339553.53,211143.53,305913.9617,-97955.79667,211143.53,305913.9617,-97955.79667,9854971.667,0,0,-2865674.137,-2692912.667,9765912.667,5,0,0,0
7571743.8,1 th,41-50 th,SMA,L,277696997.5,85364741.61,26849513.21,-39659012.5,85364741.61,26849513.21,-39659012.5,219457820,0,0,-211956469.7,-116025671.7,129302079.9,3,0,0,0
7637031,1 th,21-30 th,UNIVERSITAS,P,6752815.81,7160077.92,3037679.842,-2601026.72,7160077.92,3037679.842,-2601026.72,18693303.99,0,0,-8286198.073,-3423768.96,16466992.91,4,0,0,0
7593650.8,1 th,21-30 th,UNIVERSITAS,P,264518.87,439118.04,626524.0383,363374.6567,439118.04,626524.0383,363374.6567,7781746.71,0,0,2086329.29,4303070,8248030,5,0,0,0
7648549,1 th,21-30 th,UNIVERSITAS,P,2497005.47,1466391.6,1127757.628,-401586.16,1466391.6,1127757.628,-401586.16,3997169.197,0,0,-601411.2667,2838800.087,3793099.913,5,0,0,0
7734153.2,1 th,21-30 th,AKADEMI,P,3150398,871476.06,514166.7233,359055.37,871476.06,514166.7233,-517532.41,8233333.333,1,0,7196666.667,6448378,7209356,5,0,0,1
7696109.6,1 th,21-30 th,AKADEMI,P,12016116.49,11885375.41,11597439.44,-3508005.52,11885375.41,11597439.44,-12314161.49,5027462.867,2,0,-3650343.757,-4832551.627,5702975.447,4,0,0,0
7704835.8,1 th,21-30 th,UNIVERSITAS,P,98941.67,3932132.82,1690010.067,-2587025.843,3932132.82,1690010.067,-3089689.673,23935962.18,3,0,-23835962.18,-23405732.33,23922732.33,5,0,0,0
7748920.6,1 th,21-30 th,UNIVERSITAS,L,4711738.62,3588538.96,2612188.733,-364800.3867,3588538.96,2612188.733,-2954429.797,12880529.67,0,0,965312.3133,-1119580.333,11707180.33,5,0,0,0
7753782.8,1 th,31-40 th,SMA,L,13390156.05,10230419.11,8175193.412,-1208475.85,10230419.11,8175193.412,-7570629.69,65328616.54,0,0,8622965.307,7951746.46,61919753.54,4,0,0,0
7757622.8,1 th,21-30 th,UNIVERSITAS,L,13091.9,269640.28,606178.7,648558.5033,269640.28,606178.7,-431441.4967,5096111,1,0,-2395925.1,-3485209,5095209,5,0,0,0
1193512.4,> 20 th,41-50 th,SMA,P,43124.53,209537.82,257865.0933,2524567.65,209537.82,257865.0933,2524567.65,3713333.333,2,0,1141666.667,1155546,3718104,5,0,0,0
357144.2,> 20 th,41-50 th,UNIVERSITAS,P,79763970.62,81715807.65,166809579.8,-111871736.6,758416431.9,489591147,-757434871,139514507.8,2,0,-97438252.17,-167899167.4,176493810,2,0,0,0
4146899,11-15 th,41-50 th,SMA,P,19669297.92,19328852.98,33606289.61,42961365.72,19328852.98,33606289.61,42961365.72,45354281.8,0,0,7654360.127,12276978.73,44753957.36,4,0,0,0
4622151.6,6-10 th,41-50 th,UNIVERSITAS,P,1194329.46,548051.62,665573.185,-662488.9533,548051.62,665573.185,-662488.9533,17305350.96,0,0,-6438350.963,-6200883.333,17060383.33,5,0,0,1
4387821.6,6-10 th,31-40 th,SMA,L,5637567.96,5016065.1,7864870.717,-3079182.127,5016065.1,7864870.717,-3079182.127,26922101.8,0,0,-7303122.813,-9513865.607,29880068.67,4,0,0,0
5049079.4,6-10 th,21-30 th,UNIVERSITAS,L,6007077.57,13070326.49,8431317.237,1392351.18,13070326.49,8431317.237,1392351.18,288509965.4,0,0,-200814719.5,-208443026.9,287809185.9,4,0,0,0
5361881.8,6-10 th,21-30 th,UNIVERSITAS,L,69691458.17,63970777.49,102469406.5,86159294.69,63970777.49,102469406.5,86159294.69,37581984.28,0,0,5547237.343,21408227.02,43078783.3,3,0,0,0
6385193.6,4 th,41-50 th,UNIVERSITAS,L,1036731.84,2162849.92,6466872.63,31544282.88,2162849.92,6466872.63,31544282.88,22329931.04,0,0,-13697100.3,26206172.3,23007539.84,5,0,0,0
6792757.2,3 th,41-50 th,AKADEMI,L,9648847.52,11169934.31,13994552.75,4167348.873,11169934.31,13994552.75,4167348.873,1370722.98,4,0,29292110,7352028.82,1814208.26,4,0,0,0
2960311.4,16-20 th,31-40 th,SMP,P,2443071.08,4178401.39,2144683.23,-2410147.097,4178401.39,2144683.23,-2410147.097,83960313.45,0,0,-1465313.45,-2698124.667,83977894.67,5,0,0,0
2900967,16-20 th,41-50 th,SMA,L,430121.98,3499863.43,3166812.112,3552537.63,3499863.43,3166812.112,3552537.63,35882668.58,0,0,-28590122.81,-29904635.58,35773633.33,5,0,0,0
2770043.8,16-20 th,41-50 th,AKADEMI,L,21030060.71,20231213,18890761.43,-8286290.067,20231213,18890761.43,-8286290.067,9881651.59,0,0,-6122309,-382260.7567,9526663.787,4,0,0,0
2542531.2,16-20 th,41-50 th,AKADEMI,L,116904023.7,23889042.03,41099524.03,-12147425.75,23889042.03,41099524.03,-12147425.75,683854419.2,0,0,3759684.053,49701828.87,650274304.8,4,1,0,0
2147472,16-20 th,21-30 th,SMA,P,5328156.93,6097419.47,13693217.61,-1686087.537,6097419.47,13693217.61,-1686087.537,59077834.62,0,0,-29223915.56,-36103195.68,58805560.68,4,0,0,0
1837275.2,16-20 th,41-50 th,SMA,L,3407746.01,15159115.02,25655284.73,-21056206.81,15159115.02,25655284.73,-21056206.81,155824097.9,0,0,44713363.21,25663710.94,155084150.1,4,-1,1,0
1752264.4,16-20 th,21-30 th,UNIVERSITAS,P,93302.78,277724.45,1215053.567,2321502.2,277724.45,1215053.567,2321502.2,6427166.667,1,0,-3045975.147,4104919.333,6440061.667,5,0,0,0
1438526.8,16-20 th,31-40 th,SMA,P,24486605.14,26909612.92,32857255.83,287608.77,26909612.92,32857255.83,287608.77,5411252.983,1,0,-1286999.883,7122433.357,7903917.263,4,0,0,0
667081.2,> 20 th,41-50 th,SMA,L,7302202.55,20048057.36,20968756.37,-6940699.95,20048057.36,20968756.37,-6940699.95,193219565.2,0,0,-4041009.587,-21591758.59,191140826.7,4,0,0,0
313145.8,> 20 th,41-50 th,UNIVERSITAS,L,7520907.62,19627426.49,73160064.45,-48569442.19,19627426.49,73160064.45,-48569442.19,495662469.9,0,0,-274353069.3,-362780440.5,584139924.7,4,0,0,0
219756.2,> 20 th,41-50 th,UNIVERSITAS,P,774310936.9,612388203.5,696765525.2,221358842.2,833057755.4,915630166.7,217800612.6,231934520.9,0,0,-6838841.8,28390273.42,210254892.6,2,0,0,0
3026157,16-20 th,41-50 th,UNIVERSITAS,L,23741454.23,49994175.83,114550606.7,-123094770.7,49994175.83,114550606.7,-123094770.7,191509687.6,0,0,84002159.3,30506638.8,245983656.9,4,0,1,0
2929144.4,16-20 th,31-40 th,UNIVERSITAS,L,279328712.4,576643024,388050023.4,-17250364.04,576643024,388050023.4,-17250364.04,1955790567,0,0,-454370142.1,-396659998.5,1947672710,2,-1,1,0
2970437.6,16-20 th,41-50 th,UNIVERSITAS,L,250876118.1,269137812.3,191529200.4,-94037420.6,269137812.3,191529200.4,-94037420.6,217491071.2,0,0,-133105151.7,-127124856.3,195103231.8,3,0,0,0
2825939.6,16-20 th,31-40 th,SMA,L,1116301408,1632137605,1791063444,-1268919080,1632137605,1791063444,-1255281674,35206360813,0,0,-19237009176,-20599111259,35351760391,2,0,1,0
2767405.8,16-20 th,41-50 th,SMA,P,107373228.8,109464834.1,104428291.7,4951451.03,109464834.1,104428291.7,4951451.03,5086630.22,5,0,-4010003.54,895172.7933,4087150.517,3,0,0,0
2632984.8,16-20 th,31-40 th,SMA,P,54673557.63,7447988.11,9911874.143,13816599.62,7447988.11,9911874.143,13816599.62,243636350.5,0,0,129575729.5,192566719.7,227299410.8,4,1,0,0
2505137,16-20 th,31-40 th,UNIVERSITAS,L,265688.29,19690930.44,9279034.228,-9349182.17,19690930.44,9279034.228,-9349182.17,255689991.6,0,0,-170985779.1,-171644273.1,255699003.1,4,-1,1,0
2340324.2,16-20 th,51-65 th,SMA,L,21398668.42,20322700.14,22683570.06,-1402830.24,20322700.14,22683570.06,-1402830.24,9435795.61,1,0,-3173794.67,-3350733.543,10863695.85,4,0,0,0
2186905.4,16-20 th,41-50 th,SMA,L,29641,27972.61,21803.07333,84098.76333,27972.61,21803.07333,84098.76333,5280173.667,0,0,141212.3333,133333.3333,5281666.667,5,0,0,0
2009604.4,16-20 th,41-50 th,UNIVERSITAS,L,70984.92,149959.33,438786.1383,44940.64667,149959.33,438786.1383,44940.64667,13610896,1,0,-8564800,-8844233.333,13642733.33,5,0,0,0
2017322.4,16-20 th,41-50 th,SMA,P,17825646.03,21831624.99,11468974.34,-17857088.6,21831624.99,11468974.34,-17857088.6,23635382.58,0,0,-12884604.23,-6169853.733,18231186.73,4,0,0,0
720125.8,> 20 th,51-65 th,SMA,L,127321.89,610708.98,365852.5017,-527844.92,610708.98,365852.5017,-527844.92,4866666.667,3,0,733333.3333,1072266.667,4844733.333,5,0,0,0
331708.8,> 20 th,21-30 th,SMA,L,5036510.63,3212441.98,6064036.513,2195773.703,3212441.98,6064036.513,2195773.703,18292039.01,0,0,-2774174.197,-3529101.29,18322198.05,5,1,0,0
3109219.2,16-20 th,41-50 th,SMA,L,26484.77,52291.21,735273.7667,18670692.87,52291.21,735273.7667,18670692.87,2231666.667,2,1,1050473.483,33319233.33,2289666.667,5,0,0,0
3301279,11-15 th,31-40 th,SMA,L,6071726.61,31119914.91,108558984.2,-2819643.44,31119914.91,108558984.2,-2819643.44,672307923.3,0,0,-289356959.2,-334468105.7,709777103.7,4,0,0,0
3292368.8,11-15 th,41-50 th,AKADEMI,L,1721060.16,1846697.06,1901970.94,-1422998.627,1846697.06,1901970.94,-1422998.627,16493538.62,0,0,-3987622.13,-3693588.667,17208588.67,5,0,0,0
3358627.6,11-15 th,31-40 th,SMA,L,754597.86,484899.79,1228194.85,-567755.5767,484899.79,1228194.85,-567755.5767,9108346.667,0,0,-4010656.667,-4081580,9216580,5,0,0,0
3391742.6,11-15 th,31-40 th,UNIVERSITAS,L,94761.36,130686.93,432884.5833,84577.74,130686.93,432884.5833,84577.74,9869980.333,0,0,-1015583.333,-1148583.333,9888333.333,5,0,0,0
3423770.4,11-15 th,31-40 th,SMA,L,95507373.8,31168365.63,212075131,-55675504.02,31168365.63,212075131,-55675504.02,74440621.72,0,0,-57242389.78,35080871.24,211870463.7,4,1,1,0
3499733.2,16-20 th,41-50 th,UNIVERSITAS,L,77974.64,2050027.46,1181441.65,-267705.9333,2050027.46,1181441.65,-267705.9333,22737739.6,0,0,-7062739.597,-7425873.667,22744501.67,5,0,0,0
3760942.8,11-15 th,41-50 th,SMA,P,3048194.3,13131009.35,12077262.12,-8450005.893,13131009.35,12077262.12,-8450005.893,33734631.81,0,0,-9592381.647,-5701696.273,34861661.6,4,-1,1,0
3786168.8,11-15 th,31-40 th,UNIVERSITAS,P,47231919.23,31890743.74,29252432.63,-14316611.78,31890743.74,29252432.63,-14316611.78,57459218.31,0,0,-29013098.59,-16527289.66,51806905.66,4,0,1,0
3832681.4,11-15 th,31-40 th,UNIVERSITAS,P,169086227.9,224390003.3,47344237.06,-57853877.62,224390003.3,47344237.06,-57853877.62,282934158.5,0,0,-175803389,-102426312.4,238107896.3,3,0,0,0
3845395,16-20 th,31-40 th,UNIVERSITAS,L,87347.18,215233.3,5769991.24,-4562227.227,215233.3,5769991.24,-4562227.227,69218519.12,0,0,53913961.88,25669155.59,96020299.41,5,0,0,0
3887762.2,11-15 th,31-40 th,UNIVERSITAS,L,199160.2,444538.52,1493226,735412.9067,444538.52,1493226,735412.9067,6050192.353,0,0,1850811.287,3427854.273,6677649.607,5,0,0,0
3905103.4,11-15 th,21-30 th,UNIVERSITAS,L,31475551.1,15953566.63,14155309.11,9386153.57,15953566.63,14155309.11,9386153.57,48288548.7,0,0,-39096115.45,-14661291.23,40831875.63,4,0,0,0
3965992.6,11-15 th,31-40 th,UNIVERSITAS,L,178380.36,3322195.57,1690666.91,-2232124.49,3322195.57,1690666.91,-2232124.49,15933991.7,2,1,-15933991.7,-15915017.33,15932017.33,5,0,0,0
3975918.8,11-15 th,41-50 th,AKADEMI,L,1575072.96,1006517.14,868401.6533,1527701.047,1006517.14,868401.6533,1527701.047,4649532.8,0,0,-208474.29,2138374.063,4588793.667,5,0,0,0
4077150.6,11-15 th,31-40 th,AKADEMI,P,549415.84,3799075.99,3226599.658,495524.01,3799075.99,3226599.658,495524.01,22002698.79,1,0,1199142.027,2666427.66,22702469.52,5,0,0,0
4156688.6,11-15 th,21-30 th,AKADEMI,P,453950.02,1709635.79,1650962.465,-1255428.987,1709635.79,1650962.465,-1255428.987,11652300.8,0,0,-1227442.783,-4218576.493,11848642.49,5,0,0,0
4161748.8,11-15 th,31-40 th,UNIVERSITAS,P,6202342.66,3757536.62,3699209.12,1038241.333,3757536.62,3699209.12,1038241.333,18222022.49,0,0,-5063273.993,19376467.13,20033558.89,5,1,1,0
4200822.6,11-15 th,31-40 th,SMA,L,17921.39,182109.51,338888.0983,115813.15,182109.51,338888.0983,115813.15,11382430,0,0,7134368,7189833.333,11405166.67,5,0,0,0
4230055.6,6-10 th,21-30 th,SMA,L,62604787.71,62913742.87,47385963.85,-8886952.91,62913742.87,47385963.85,-8886952.91,150750185.7,0,0,22444174.67,60938685.91,141981803.2,3,0,0,0
4224925,6-10 th,31-40 th,SMA,P,30887552.4,27082212.61,9979974.052,-13103053.42,27082212.61,9979974.052,-13103053.42,34307374.36,0,0,6074084.323,9183069.463,29172756.54,4,0,0,0
4220880.4,6-10 th,31-40 th,AKADEMI,P,1350688.6,14516977.62,12926624.55,-7006053.4,14516977.62,12926624.55,-7006053.4,127127844.4,0,0,-55668896.98,-75198579.39,126964868.9,4,-1,0,0
4291381.2,6-10 th,21-30 th,SMA,L,22889133.97,16554557.07,34770655.62,75703212.72,16554557.07,34770655.62,75703212.72,39593679.67,0,0,8367017.323,49293038.75,39096667.93,4,0,0,0
4278813,6-10 th,31-40 th,SMA,L,48220.33,170639.68,369399.1667,503613.2467,170639.68,369399.1667,503613.2467,5345700,0,0,4410000,3171609.333,5508390.667,5,0,0,0
4317171.8,6-10 th,31-40 th,UNIVERSITAS,L,167484.63,975227.21,1015200.453,-315953.5867,975227.21,1015200.453,-315953.5867,20620267.5,0,0,-11670261.77,-7928289.373,21472752.33,5,0,0,0
4306644.6,6-10 th,21-30 th,UNIVERSITAS,P,10837862.99,12188161.64,5898800.763,-2692026.2,12188161.64,5898800.763,-2692026.2,11306838.06,1,0,-2078803.99,-1461571.05,9106959.05,4,0,0,0
4473291.2,6-10 th,21-30 th,SMA,P,841649.53,1576381.06,1472340.917,801184.5333,1576381.06,1472340.917,801184.5333,10280263.28,0,0,-363504.86,243222,10746764.35,5,0,0,0
4457763.4,6-10 th,31-40 th,SMA,L,57822957.3,89052937.44,132784650.1,68987885.03,89052937.44,132784650.1,68987885.03,105723539.1,0,0,-45929694.79,-22519662.74,123625977.9,3,0,1,0
4391743.4,6-10 th,31-40 th,SMA,P,55666.27,133925.94,335555.6567,-79137.75333,133925.94,335555.6567,-79137.75333,7752833.333,0,0,-223833.3333,-369762,7753442,5,0,0,0
4392891.8,6-10 th,31-40 th,UNIVERSITAS,P,2947675.88,2762462,2352943.555,2560481.537,2762462,2352943.555,2560481.537,17733945.72,0,0,-7120007.307,-7076051.957,17112051.96,5,0,0,0
4402813.4,6-10 th,31-40 th,AKADEMI,L,4474157.27,2663092.58,7184114.432,3267428.823,2663092.58,7184114.432,3267428.823,42648286.42,0,0,-4827098.95,-10908375.75,48788964.67,5,0,0,0
4409666.2,6-10 th,31-40 th,UNIVERSITAS,L,91431027.09,62924917.83,90436684.56,-10469544.55,62924917.83,90436684.56,-10469544.55,150096474.6,0,0,19104270.51,-28384851.76,176394328.3,3,0,0,0
4374196.8,6-10 th,31-40 th,SMA,P,8844136.99,7961576.16,4442047.83,-1240468.873,7961576.16,4442047.83,-1240468.873,50963102.65,0,0,-27298335.8,-29601291.77,54223095.89,4,0,0,0
4430388.6,6-10 th,21-30 th,SMA,P,8571177.19,7672640.45,6040965.963,-5530736.043,7672640.45,6040965.963,-5530736.043,12286912.19,0,0,-2710806.063,-7241563.057,12869030.06,4,0,0,0
4483962.6,6-10 th,21-30 th,UNIVERSITAS,L,75842033.08,64032377.92,44885166.23,-21957171.55,64032377.92,44885166.23,-21957171.55,20539191.72,1,0,-11217859.91,-524505.3167,6795771.677,3,0,0,0
4528962.2,6-10 th,31-40 th,UNIVERSITAS,L,5960193.58,3049185.62,2851816.33,4759438.92,3049185.62,2851816.33,4759438.92,42165854.44,0,0,-22972602.35,-22476323.61,41469089.61,5,1,0,0
4522000.4,6-10 th,31-40 th,UNIVERSITAS,L,14567187.84,9099079.65,9313156.46,-2534075.727,9099079.65,9313156.46,-2534075.727,71851395.72,0,0,-21172329.14,-12562071.86,70314119.88,4,0,0,0
4549211.6,6-10 th,31-40 th,UNIVERSITAS,L,134543.09,2128127.69,7844175.782,-462764.6967,2128127.69,7844175.782,-462764.6967,121834532.3,1,0,-105327034.7,-122722023.5,124540523.1,5,0,0,1
4593712.8,6-10 th,31-40 th,SMA,P,1390726.97,6327619.76,14619389.51,-4935036.27,6327619.76,14619389.51,-4935036.27,45300061.01,0,0,6115295.32,2129747.293,52125643.71,4,-1,1,0
4647022.6,6-10 th,21-30 th,UNIVERSITAS,L,3587369.32,4934193.9,6773385.15,337243.5,4934193.9,6773385.15,337243.5,20084311.16,1,0,-5081668.71,-18953000,18968000,5,0,0,0
4773903,6-10 th,41-50 th,UNIVERSITAS,P,9886115.98,18432317,22085324.08,15531070.35,18432317,22085324.08,15531070.35,2340407.773,4,1,17171094.9,10988190.64,4020914.887,4,0,0,0
4749521.8,6-10 th,21-30 th,UNIVERSITAS,L,274695683.7,312214766.7,100609303.9,-166961586.4,312214766.7,100609303.9,-166961586.4,579766697.1,0,0,-436526458.7,-345222911.7,488359352.3,3,0,0,0
4747963.4,6-10 th,21-30 th,AKADEMI,P,16814590.98,17429102.52,15498262.38,-14009537.09,17429102.52,15498262.38,-14009537.09,18124892.38,0,0,10065317.31,2589241.923,17575443.22,4,0,0,0
4855072.6,6-10 th,21-30 th,SMA,L,5393673.38,4833689.85,3295429.352,-527375.1533,4833689.85,3295429.352,-527375.1533,72508541.91,0,0,-14400079.76,-8404812.557,71332037.77,5,1,0,0
4792901.6,6-10 th,31-40 th,UNIVERSITAS,P,1121100.09,2062763.96,1675455.12,187165.48,2062763.96,1675455.12,187165.48,9181402.25,0,0,-1202244.44,2163224.67,9176950,5,0,0,0
4796135.4,6-10 th,31-40 th,SMA,P,2889966,685266,465906.5867,1336263.06,685266,465906.5867,1336263.06,12050000,1,0,-10251000,-8668733.333,11117233.33,5,0,0,1
4822558.8,6-10 th,41-50 th,SMA,L,13702.97,18509.55,707513.22,1082973.823,18509.55,707513.22,1082973.823,4616749.333,0,0,5813704.887,3267197.883,4635168.777,5,0,0,0
4814850.2,6-10 th,41-50 th,SMA,P,59394830.21,106422947.9,70820659.49,-141270963.6,106422947.9,70820659.49,-141270963.6,190592276.2,1,1,-184192276.2,-164486621.9,170882621.9,3,0,0,0
4806730.6,6-10 th,31-40 th,SMA,L,4768932,226257.8,325006.47,18650.85333,226257.8,325006.47,18650.85333,4926311.667,0,0,-767593.6667,2616666.667,5200333.333,5,0,0,0
4843668.8,6-10 th,31-40 th,SMA,L,89985.6,322400.33,317672.8067,190475.38,322400.33,317672.8067,190475.38,6310570.667,0,0,4521294.333,4983958.333,6287766.667,5,0,0,1
